date,ad_id,campaign,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion
2022-03-08,1122043,Campanha C,144697,40-44,Mulher,10,947657,233,321.8700004,8,4
2022-03-09,1122044,Campanha C,144697,40-44,Mulher,10,233043,49,65.03000033,2,0
2022-03-10,1122047,Campanha C,144698,40-44,Mulher,15,582725,142,194.8099988,9,2
2022-03-11,1122052,Campanha C,144699,40-44,Mulher,16,265038,51,78.45999932,2,1
2022-03-12,1122054,Campanha C,144699,40-44,Mulher,16,222273,39,53.62999868,6,1
2022-03-13,1122055,Campanha C,144699,40-44,Mulher,16,797234,170,243.7699978,4,1
2022-03-14,1122056,Campanha C,144699,40-44,Mulher,16,925555,182,262.8899981,4,2
2022-03-15,1122058,Campanha C,144700,40-44,Mulher,18,22210,3,4.050000191,1,1
2022-03-16,1122075,Campanha C,144703,40-44,Mulher,21,46391,11,16.40999985,3,1
2022-03-17,1122078,Campanha C,144703,40-44,Mulher,21,190477,42,66.38999987,1,0
2022-03-18,1122079,Campanha C,144703,40-44,Mulher,21,25382,7,9.609999895,1,0
2022-03-19,1122085,Campanha C,144704,40-44,Mulher,22,65726,17,22.12000012,2,0
2022-03-20,1122089,Campanha C,144705,40-44,Mulher,23,195220,51,78.06000042,1,0
2022-03-21,1122092,Campanha C,144705,40-44,Mulher,23,107501,27,40.87999928,2,2
2022-03-22,1122101,Campanha C,144707,40-44,Mulher,25,197772,63,88.21000016,7,2
2022-03-23,1122102,Campanha C,144707,40-44,Mulher,25,138154,35,48.93999863,1,0
2022-03-24,1122103,Campanha C,144707,40-44,Mulher,25,270124,69,95.84999895,2,0
2022-03-25,1122105,Campanha C,144708,40-44,Mulher,26,303971,77,106.9299998,11,6
2022-03-26,1122107,Campanha C,144708,40-44,Mulher,26,682046,183,254.419997,4,2
2022-03-27,1122109,Campanha C,144708,40-44,Mulher,26,328365,83,117.3400005,2,1
2022-03-28,1122112,Campanha C,144709,40-44,Mulher,27,1083259,276,390.2599992,11,0
2022-03-29,1122113,Campanha C,144709,40-44,Mulher,27,913929,245,340.4099993,7,2
2022-03-30,1122118,Campanha C,144710,40-44,Mulher,28,101586,24,33.47000039,2,1
2022-03-31,1122120,Campanha C,144710,40-44,Mulher,28,181053,46,66.27999985,3,1
2022-04-01,1122121,Campanha C,144710,40-44,Mulher,28,133419,35,48.18000007,2,1
2022-04-02,1122125,Campanha C,144711,40-44,Mulher,29,489573,113,156.1199993,3,2
2022-04-03,1122127,Campanha C,144711,40-44,Mulher,29,822023,194,288.3300035,6,0
2022-04-04,1122131,Campanha C,144712,40-44,Mulher,30,93176,29,40.37000024,1,1
2022-04-05,1122138,Campanha C,144713,40-44,Mulher,31,47229,13,19.27999985,1,0
2022-04-06,1122139,Campanha C,144713,40-44,Mulher,31,92263,24,34.03000015,1,0
2022-04-07,1122140,Campanha C,144713,40-44,Mulher,31,81551,21,29.67000008,1,0
2022-04-08,1122145,Campanha C,144714,40-44,Mulher,32,141037,32,47.78999913,3,0
2022-04-09,1122146,Campanha C,144714,40-44,Mulher,32,319501,79,111.6500003,0,0
2022-04-10,1122149,Campanha C,144715,40-44,Mulher,36,72741,19,24.33000016,2,0
2022-04-11,1122154,Campanha C,144716,40-44,Mulher,63,597419,135,188.5100002,2,1
2022-04-12,1122157,Campanha C,144716,40-44,Mulher,63,98768,21,33.14000034,1,1
2022-04-13,1122160,Campanha C,144717,40-44,Mulher,64,173165,41,59.85000026,1,0
2022-04-14,1122165,Campanha C,144718,40-44,Mulher,65,55823,13,21.10999966,1,1
2022-04-15,1122166,Campanha C,144718,40-44,Mulher,65,118451,28,38.35000062,4,1
2022-04-16,1122176,Campanha C,144719,40-44,Mulher,2,74424,22,30.84000027,1,1
2022-04-17,1122177,Campanha C,144720,40-44,Mulher,7,47929,12,14.58999991,1,1
2022-04-18,1122182,Campanha C,144720,40-44,Mulher,7,40801,12,15.91999972,0,0
2022-04-19,1122183,Campanha C,144721,40-44,Mulher,66,66017,17,24.22000015,1,0
2022-04-20,1122189,Campanha C,144722,45-49,Mulher,10,725043,179,238.4000007,5,3
2022-04-21,1122191,Campanha C,144722,45-49,Mulher,10,382776,97,132.7300007,5,1
2022-04-22,1122192,Campanha C,144722,45-49,Mulher,10,548250,137,201.6000042,5,1
2022-04-23,1122193,Campanha C,144722,45-49,Mulher,10,1358324,346,465.0799981,8,2
2022-04-24,1122197,Campanha C,144723,45-49,Mulher,15,662249,163,234.9399992,2,0
2022-04-25,1122200,Campanha C,144723,45-49,Mulher,15,559554,139,195.0799994,2,0
2022-04-26,1122201,Campanha C,144724,45-49,Mulher,16,320757,68,104.6899989,2,0
2022-04-27,1122202,Campanha C,144724,45-49,Mulher,16,906151,202,295.5499957,1,0
2022-04-28,1122203,Campanha C,144724,45-49,Mulher,16,699314,164,226.0300014,3,0
2022-04-29,1122204,Campanha C,144724,45-49,Mulher,16,850337,198,287.690003,3,1
2022-04-30,1122205,Campanha C,144724,45-49,Mulher,16,1015460,247,315.9000051,9,2
2022-05-01,1122209,Campanha C,144725,45-49,Mulher,18,890295,227,332.9899989,1,0
2022-05-02,1122210,Campanha C,144725,45-49,Mulher,18,791817,194,282.490001,4,2
2022-05-03,1122211,Campanha C,144725,45-49,Mulher,18,317601,76,115.6600008,1,0
2022-05-04,1122212,Campanha C,144725,45-49,Mulher,18,685211,164,247.3200026,4,3
2022-05-05,1122213,Campanha C,144726,45-49,Mulher,19,32781,7,11.20000017,2,2
2022-05-06,1122216,Campanha C,144726,45-49,Mulher,19,76785,19,25.45999998,3,0
2022-05-07,1122217,Campanha C,144726,45-49,Mulher,19,719083,206,299.5299983,12,5
2022-05-08,1122223,Campanha C,144727,45-49,Mulher,20,368480,107,140.4200011,5,4
2022-05-09,1122224,Campanha C,144727,45-49,Mulher,20,260945,73,100.8800011,2,2
2022-05-10,1122225,Campanha C,144728,45-49,Mulher,21,40998,10,13.35000038,1,0
2022-05-11,1122227,Campanha C,144728,45-49,Mulher,21,183293,53,73.74999964,2,1
2022-05-12,1122232,Campanha C,144729,45-49,Mulher,22,221561,55,76.75999916,1,0
2022-05-13,1122233,Campanha C,144729,45-49,Mulher,22,436943,109,145.8199974,1,1
2022-05-14,1122240,Campanha C,144730,45-49,Mulher,23,284488,90,125.2700011,1,1
2022-05-15,1122244,Campanha C,144731,45-49,Mulher,24,85083,32,38.62999976,1,1
2022-05-16,1122246,Campanha C,144731,45-49,Mulher,24,14167,5,7.139999986,1,0
2022-05-17,1122249,Campanha C,144732,45-49,Mulher,25,300637,84,116.9899981,2,0
2022-05-18,1122253,Campanha C,144732,45-49,Mulher,25,449921,129,175.9700005,5,1
2022-05-19,1122254,Campanha C,144732,45-49,Mulher,25,282899,71,105.6600007,1,0
2022-05-20,1122257,Campanha C,144733,45-49,Mulher,26,669671,186,259.1799988,4,1
2022-05-21,1122258,Campanha C,144733,45-49,Mulher,26,108655,28,46.92000186,1,0
2022-05-22,1122260,Campanha C,144733,45-49,Mulher,26,536248,146,187.7399978,3,0
2022-05-23,1122262,Campanha C,144734,45-49,Mulher,27,1055017,265,380.6599952,16,2
2022-05-24,1122265,Campanha C,144734,45-49,Mulher,27,1428421,367,541.7000023,10,0
2022-05-25,1122266,Campanha C,144734,45-49,Mulher,27,1088027,272,409.5600026,9,4
2022-05-26,1122267,Campanha C,144735,45-49,Mulher,28,288517,78,102.3900002,3,0
2022-05-27,1122268,Campanha C,144735,45-49,Mulher,28,202231,53,67.13000107,3,1
2022-05-28,1122270,Campanha C,144735,45-49,Mulher,28,73222,16,22.86000025,1,0
2022-05-29,1122271,Campanha C,144735,45-49,Mulher,28,348542,96,134.889999,2,0
2022-05-30,1122273,Campanha C,144736,45-49,Mulher,29,1097966,266,369.069997,16,8
2022-05-31,1122274,Campanha C,144736,45-49,Mulher,29,526923,138,198.0899972,2,1
2022-06-01,1122276,Campanha C,144736,45-49,Mulher,29,264386,66,91.00000054,4,1
2022-06-02,1122277,Campanha C,144736,45-49,Mulher,29,854940,227,297.9100007,8,3
2022-06-03,1122279,Campanha C,144737,45-49,Mulher,30,113567,34,50.29000044,3,0
2022-06-04,1122282,Campanha C,144737,45-49,Mulher,30,22859,6,9.419999838,1,0
2022-06-05,1122288,Campanha C,144738,45-49,Mulher,31,51754,13,20.51999998,1,0
2022-06-06,1122290,Campanha C,144738,45-49,Mulher,31,104347,28,38.13999993,4,3
2022-06-07,1122303,Campanha C,144741,45-49,Mulher,63,391998,97,142.0500025,3,1
2022-06-08,1122304,Campanha C,144741,45-49,Mulher,63,1111156,282,402.3000026,5,0
2022-06-09,1122308,Campanha C,144741,45-49,Mulher,63,427772,117,159.299999,3,1
2022-06-10,1122310,Campanha C,144742,45-49,Mulher,64,536457,136,193.6599991,2,1
2022-06-11,1122311,Campanha C,144742,45-49,Mulher,64,179894,43,66.83999872,2,0
2022-06-12,1122312,Campanha C,144742,45-49,Mulher,64,479882,131,178.6700007,6,0
2022-06-13,1122313,Campanha C,144742,45-49,Mulher,64,358261,91,130.3600011,1,0
2022-06-14,1122316,Campanha C,144743,45-49,Mulher,65,346688,88,114.8599998,2,0
2022-06-15,1314296,Campanha C,179863,30-34,Homem,100,33445,2,3.199999928,1,0
2022-06-16,1314297,Campanha C,179864,30-34,Homem,101,72228,5,7.529999852,4,4
2022-06-17,1314298,Campanha C,179865,30-34,Homem,102,49699,2,2.690000057,2,1
2022-06-18,1314299,Campanha C,179866,30-34,Homem,103,189761,18,27.32999969,4,1
2022-06-19,1314301,Campanha C,179868,30-34,Homem,105,312524,37,53.78999972,2,0
2022-06-20,1314303,Campanha C,179870,30-34,Homem,107,496760,42,61.00999904,10,3
2022-06-21,1314306,Campanha C,179873,30-34,Homem,110,310988,34,46.66999936,11,3
2022-06-22,1314307,Campanha C,179874,30-34,Homem,111,98606,9,12.10999984,1,0
2022-06-23,1314308,Campanha C,179875,30-34,Homem,112,51104,2,3.199999928,3,1
2022-06-24,1314309,Campanha C,179876,30-34,Homem,113,276762,22,32.09000015,5,1
2022-06-25,1314312,Campanha C,179879,35-39,Homem,101,33534,2,2.960000038,1,1
2022-06-26,1314313,Campanha C,179880,35-39,Homem,102,128859,16,23.69999957,1,0
2022-06-27,1314314,Campanha C,179881,35-39,Homem,103,92080,12,16.94000018,3,2
2022-06-28,1314316,Campanha C,179883,35-39,Homem,105,211882,33,46.64999926,3,1
2022-06-29,1314318,Campanha C,179885,35-39,Homem,107,112776,9,12.67999995,1,0
2022-06-30,1314319,Campanha C,179886,35-39,Homem,108,145324,14,19.82000005,2,1
2022-07-01,1314320,Campanha C,179887,35-39,Homem,109,106492,14,21.26000023,2,0
2022-07-02,1314321,Campanha C,179888,35-39,Homem,110,233845,30,40.73000062,3,0
2022-07-03,1314323,Campanha C,179890,35-39,Homem,112,155426,17,25.01000023,3,0
2022-07-04,1314324,Campanha C,179891,35-39,Homem,113,97540,8,11.5199995,2,1
2022-07-05,1314325,Campanha C,179892,35-39,Homem,114,61441,5,7.700000048,1,0
2022-07-06,1314326,Campanha C,179893,40-44,Homem,100,76703,9,12.14999962,3,1
2022-07-07,1314327,Campanha C,179894,40-44,Homem,101,68619,10,14.96000034,1,0
2022-07-08,1314330,Campanha C,179897,40-44,Homem,104,17559,1,1.49000001,1,1
2022-07-09,1314331,Campanha C,179898,40-44,Homem,105,137879,19,28.47000003,2,0
2022-07-10,1314332,Campanha C,179899,40-44,Homem,106,67710,10,15.14999998,1,0
2022-07-11,1314333,Campanha C,179900,40-44,Homem,107,348180,41,60.22999907,3,1
2022-07-12,1314334,Campanha C,179901,40-44,Homem,108,146246,18,28.71999955,3,1
2022-07-13,1314336,Campanha C,179903,40-44,Homem,110,187236,24,34.86999965,2,2
2022-07-14,1314337,Campanha C,179904,40-44,Homem,111,72157,9,13.50000036,1,1
2022-07-15,1314338,Campanha C,179905,40-44,Homem,112,91180,10,13.55999994,1,0
2022-07-16,1314339,Campanha C,179906,40-44,Homem,113,86293,6,9.259999871,1,1
2022-07-17,1314341,Campanha C,179908,45-49,Homem,100,101410,12,17.94000006,4,0
2022-07-18,1314343,Campanha C,179910,45-49,Homem,102,134245,18,25.75000024,2,1
2022-07-19,1314345,Campanha C,179912,45-49,Homem,104,125650,20,30.08000076,4,0
2022-07-20,1314346,Campanha C,179913,45-49,Homem,105,50406,5,7.26000011,1,1
2022-07-21,1314348,Campanha C,179915,45-49,Homem,107,121769,13,18.41999996,2,1
2022-07-22,1314349,Campanha C,179916,45-49,Homem,108,267106,34,50.5,4,1
2022-07-23,1314350,Campanha C,179917,45-49,Homem,109,365539,57,82.13999915,5,2
2022-07-24,1314351,Campanha C,179918,45-49,Homem,110,188758,25,36.60000038,2,1
2022-07-25,1314353,Campanha C,179920,45-49,Homem,112,108426,13,19.58000016,1,0
2022-07-26,1314354,Campanha C,179921,45-49,Homem,113,138525,9,13.65000045,3,0
2022-07-27,1314355,Campanha C,179922,45-49,Homem,114,150858,21,30.26000011,1,0
2022-07-28,1314357,Campanha C,179924,30-34,Mulher,101,524306,81,113.6800029,10,4
2022-07-29,1314358,Campanha C,179925,30-34,Mulher,102,104496,9,11.42999983,3,2
2022-07-30,1314359,Campanha C,179926,30-34,Mulher,103,452519,68,99.52000237,7,2
2022-07-31,1314360,Campanha C,179927,30-34,Mulher,104,442919,76,110.7800021,21,2
2022-08-01,1314361,Campanha C,179928,30-34,Mulher,105,596831,86,120.8799992,11,0
2022-08-02,1314362,Campanha C,179929,30-34,Mulher,106,173912,26,35.54000032,2,1
2022-08-03,1314363,Campanha C,179930,30-34,Mulher,107,780967,86,119.6400018,20,4
2022-08-04,1314364,Campanha C,179931,30-34,Mulher,108,132124,8,11.18999994,4,0
2022-08-05,1314365,Campanha C,179932,30-34,Mulher,109,623137,100,138.9200006,12,1
2022-08-06,1314366,Campanha C,179933,30-34,Mulher,110,99020,10,14.48000044,4,1
2022-08-07,1314367,Campanha C,179934,30-34,Mulher,111,665817,117,163.8000002,23,9
2022-08-08,1314368,Campanha C,179935,30-34,Mulher,112,699232,80,111.9899995,12,3
2022-08-09,1314371,Campanha C,179938,35-39,Mulher,100,72982,11,15.04999995,1,0
2022-08-10,1314372,Campanha C,179939,35-39,Mulher,101,975884,167,237.3199975,14,3
2022-08-11,1314373,Campanha C,179940,35-39,Mulher,102,245607,33,47.87999952,3,1
2022-08-12,1314377,Campanha C,179944,35-39,Mulher,106,485369,114,164.6400015,3,0
2022-08-13,1314378,Campanha C,179945,35-39,Mulher,107,866355,139,200.8299961,11,5
2022-08-14,1314379,Campanha C,179946,35-39,Mulher,108,502710,72,105.2199969,8,2
2022-08-15,1314380,Campanha C,179947,35-39,Mulher,109,475184,88,127.3200028,4,1
2022-08-16,1314381,Campanha C,179948,35-39,Mulher,110,357401,47,68.67000008,8,1
2022-08-17,1314382,Campanha C,179949,35-39,Mulher,111,99810,14,20.05000019,2,0
2022-08-18,1314383,Campanha C,179950,35-39,Mulher,112,81569,6,9.409999967,3,1
2022-08-19,1314384,Campanha C,179951,35-39,Mulher,113,441192,53,77.59999979,6,2
2022-08-20,1314385,Campanha C,179952,35-39,Mulher,114,90470,11,16.73000002,1,1
2022-08-21,1314386,Campanha C,179953,40-44,Mulher,100,834243,166,246.7499975,18,7
2022-08-22,1314387,Campanha C,179954,40-44,Mulher,101,696612,152,223.1899948,31,9
2022-08-23,1314388,Campanha C,179955,40-44,Mulher,102,329333,48,67.60999918,1,0
2022-08-24,1314389,Campanha C,179956,40-44,Mulher,103,1114711,224,319.0000019,6,0
2022-08-25,1314390,Campanha C,179957,40-44,Mulher,104,267316,58,82.92999887,3,0
2022-08-26,1314391,Campanha C,179958,40-44,Mulher,105,228629,38,57,2,0
2022-08-27,1314392,Campanha C,179959,40-44,Mulher,106,758340,159,233.110002,13,4
2022-08-28,1314393,Campanha C,179960,40-44,Mulher,107,877535,149,217.7799966,5,2
2022-08-29,1314394,Campanha C,179961,40-44,Mulher,108,1357386,223,323.0600071,10,1
2022-08-30,1314395,Campanha C,179962,40-44,Mulher,109,280240,61,87.99000168,2,2
2022-08-31,1314396,Campanha C,179963,40-44,Mulher,110,419922,75,105.4500008,3,1
2022-09-01,1314397,Campanha C,179964,40-44,Mulher,111,402975,83,120.8999977,1,0
2022-09-02,1314398,Campanha C,179965,40-44,Mulher,112,1137635,211,301.0499992,30,10
2022-09-03,1314400,Campanha C,179967,40-44,Mulher,114,250234,40,62.31999922,4,1
2022-09-04,1314401,Campanha C,179968,45-49,Mulher,100,904907,195,279.219995,11,1
2022-09-05,1314402,Campanha C,179969,45-49,Mulher,101,589270,107,158.0500023,10,4
2022-09-06,1314403,Campanha C,179970,45-49,Mulher,102,168714,24,36.01000071,2,2
2022-09-07,1314404,Campanha C,179971,45-49,Mulher,103,71982,11,16.34000051,1,0
2022-09-08,1314405,Campanha C,179972,45-49,Mulher,104,558666,110,162.6399975,14,5
2022-09-09,1314406,Campanha C,179973,45-49,Mulher,105,1118200,235,333.7499943,11,4
2022-09-10,1314407,Campanha C,179974,45-49,Mulher,106,107100,23,33.71000051,1,0
2022-09-11,1314408,Campanha C,179975,45-49,Mulher,107,877769,160,232.5900005,13,4
2022-09-12,1314409,Campanha C,179976,45-49,Mulher,108,212508,33,47.69000006,4,1
2022-09-13,1314410,Campanha C,179977,45-49,Mulher,109,1129773,252,358.189997,13,2
2022-09-14,1314411,Campanha C,179978,45-49,Mulher,110,637549,120,173.8800035,3,0
2022-09-15,1314412,Campanha C,179979,45-49,Mulher,111,151531,28,40.28999949,2,0
2022-09-16,1314414,Campanha C,179981,45-49,Mulher,113,790253,135,198.7100005,8,2
2022-09-17,1314415,Campanha C,179982,45-49,Mulher,114,513161,114,165.6099987,5,2
